client_id,name,address,city,state,country,phone_number,latitude,longitude
C00333,Vicki Haas,606 Rebekah Manors Suite 135,East Lisaview,Oklahoma,Costa Rica,(495)459-5827x7069,21.630982,141.612492
C04560,Ashley Brooks,060 Tyler Crossing Apt. 023,Lisaberg,Alaska,Uzbekistan,+1-645-596-9157x349,60.986670,5.805040
C01319,Mary Gonzalez,9849 John Plains Suite 870,New Zacharyland,Delaware,Saint Helena,637.595.2331,-45.325711,-32.099970
C00047,Taylor Smith,27879 Allen Summit Suite 908,East Emilyburgh,Idaho,Saint Pierre and Miquelon,5827204484,-59.877400,144.122022
C01269,Ricardo Osborne Jr.,571 Laurie Divide Suite 990,Lake Kimberlyburgh,North Carolina,French Polynesia,(324)517-0183,42.721022,84.244901
C02643,Christine Johnson,7925 Tyler Fork,West Abigail,Iowa,Ireland,822.401.5297x96854,-68.167290,-130.385854
C02468,Jesse Schultz,08212 Smith Villages Suite 645,South Edwin,Oregon,Brunei Darussalam,835-701-1344,-82.736541,136.700494
C04507,Justin Wilkinson,994 Nelson Stravenue Suite 972,Kennethberg,Texas,United Arab Emirates,001-204-674-4217x56394,13.152960,-5.214979
C02604,Drew Green,574 Lauren Streets Suite 252,Evansmouth,Alaska,Turks and Caicos Islands,+1-693-404-3178,-69.480581,-52.441881
C01507,Annette Frank,4839 Tony Orchard Apt. 715,Maryburgh,Kentucky,Brazil,(650)938-3412,-53.105024,-83.133639
C04139,Sean Gibson,74197 Robinson Neck,Lake Brettchester,Kansas,Central African Republic,799.488.7733,-63.969664,-179.654777
C04449,Sydney Lopez,5826 Erik Corners Suite 510,Kathyshire,Virginia,Portugal,001-481-381-1994,43.389920,120.801240
C00754,Chad Day,3395 Lopez Inlet Apt. 349,Josephmouth,Florida,Niue,5402932424,-83.445054,149.052871
C01748,Melanie Church,16332 Wong Alley Suite 244,Shawshire,West Virginia,Antarctica (the territory South of 60 deg S),212.412.5798x9691,-8.586720,-120.146070
C02713,Kathy Ochoa,2449 Thompson Camp,Reyesshire,South Dakota,Suriname,952-783-1197,-61.346896,48.829612
C01790,Scott Brown,005 Phillips Brooks,South Samuel,Arkansas,Brazil,+1-823-816-2575x10003,54.268906,7.267564
C04346,Erik Richards,384 Mata Viaduct Apt. 845,Port Paulton,Idaho,Botswana,(491)782-3637,-59.609890,-129.871744
C00073,Matthew Villa,102 Hernandez Mill,West Benjaminmouth,Utah,French Polynesia,+1-825-722-9254,-15.221840,85.381784
C03651,Robert Reynolds,5590 Paul Fork,Yolandaport,Hawaii,Syrian Arab Republic,472.846.6762,39.341983,29.294059
C01998,Eric Alexander,5522 Ramsey Extension,West Carlachester,Kentucky,Cameroon,(849)278-0643x719,83.626524,-78.507624
C03125,Paul Hunt,11601 James Junctions Apt. 995,North Cody,West Virginia,Northern Mariana Islands,001-254-824-0150x4379,57.118534,-165.638590
C02102,Kayla Morgan,8364 Baker Points Suite 597,Greenstad,Washington,French Guiana,(790)843-6827,48.279532,-42.659234
C00203,Kathleen Powers,78672 Hall Trace Apt. 580,Richmondhaven,Utah,Slovakia (Slovak Republic),+1-445-911-9324x671,0.248966,-88.152934
C04214,Steven Smith,295 Lee Cliffs,Bellton,Mississippi,Costa Rica,(609)636-1301,19.347234,-33.115659
C03988,Ashley Rosario,941 Jason Park,Alyssatown,Missouri,Montenegro,001-932-289-4011x71303,76.190753,66.909576
C01578,Dennis Bass,773 Robinson Route,South Laurieberg,New Hampshire,Guatemala,+1-927-646-0100x697,-76.165705,-179.130558
C00675,Julia Brown,56618 Nicholas Alley,Kristinmouth,Arizona,Albania,200.710.2221x2683,-64.284309,-160.802246
C04408,Vincent Jones,693 Barber Creek,Port Patrickmouth,Nevada,Nicaragua,471.401.4941x16328,7.388826,-119.830876
C00537,Dawn Taylor,616 Thomas Circles Suite 025,Melissafurt,Massachusetts,Greece,2247218254,35.253368,5.376466
C03476,Tricia Smith,2426 John Landing,East Darrell,New Jersey,Norfolk Island,448-277-1320x20613,-26.889264,-123.163242
C04406,Jennifer Coleman,4822 Spencer Parks Apt. 900,Cherylbury,Arizona,Qatar,001-266-467-6296,73.393178,53.088314
C00591,Emily Bishop,047 Tracey Hills,Michellemouth,South Dakota,Macao,646-457-7137x153,34.980860,89.501327
C00195,Christy Kirby,22766 Scott Street Suite 274,Tinaport,Michigan,Niue,603-700-2143x665,-35.978497,117.495258
C00311,Carrie Good MD,5335 Butler Valleys,East Kim,North Dakota,Netherlands Antilles,001-365-575-4920x3980,-27.518864,161.213130
C00445,James Sparks,7701 Mcdowell Crescent,West Kaitlynhaven,Connecticut,North Macedonia,(923)815-3942x8115,0.698490,-159.033907
C04572,Amy Harris,505 Wilkins Rest Apt. 151,Lake Sheenaside,Colorado,Bahamas,9945430027,-52.868326,-172.409342
C01865,Gabriella Knight,6380 Patrick Flat,Port Phillip,New Hampshire,Israel,001-931-314-3107x5398,-15.825588,-121.600041
C03179,William Lopez,93064 Oneal Haven Apt. 838,South Tylerberg,Vermont,Mauritius,001-695-940-5847x4389,0.207395,-108.283274
C03548,Tiffany Washington,459 Gaines Point,East Sara,Maine,Guam,(840)342-1001x499,-60.602084,74.059686
C03191,Frank Ramirez,057 Cruz Crossroad,Wheelerborough,Kansas,Montenegro,930-902-5539x52563,89.366718,-62.856846
C04382,Robert Moore,701 Yvonne Street Apt. 175,South Johnborough,Mississippi,Moldova,762.849.2151,65.462587,-14.093201
C00519,Juan Blackwell,71359 Michael Square Apt. 054,West Ryan,Washington,United States of America,439.864.3316x1209,87.418992,106.438317
C00373,Michele Grant,775 Leonard Locks,Tylerton,Vermont,Nauru,750.666.9912x856,-11.802215,-137.736853
C02931,Roberto Young,15685 Brandt Extension,Goodmanberg,Connecticut,Maldives,3607363235,-43.904357,-102.360934
C02375,Ann Fuentes,30739 Miller Skyway Suite 845,Kyleborough,Alaska,Albania,545.377.7414x651,17.743359,-48.742825
C04969,Christopher Richardson,630 Bryant Knoll,Wattsfurt,Montana,Tunisia,8702250766,13.764736,129.011644
C03586,Heather Robertson,261 Robert Ridges Suite 553,South Kathryn,Kentucky,Luxembourg,614-512-4043x968,-4.542824,133.031993
C00253,Jasmine Smith,208 Garcia Roads,New Paige,Delaware,Nauru,592.371.9189,73.840010,106.842531
C04371,Larry Davis,18175 Fisher Branch Apt. 808,Marquezmouth,West Virginia,Brunei Darussalam,(562)449-1528,47.000266,-122.364704
C03204,Victoria Powell,1773 Jamie Vista Suite 493,East Markfort,Utah,Zambia,(825)859-3765x11825,78.051800,1.226969
C01181,Daniel Rodriguez,1548 Robert Place,Port Joannborough,Maine,British Virgin Islands,650.833.4607,80.376813,91.126249
C00092,Jeremy Brewer,5448 Danny Vista Suite 398,North Katherine,Michigan,United Kingdom,688-877-4050x31513,10.238222,-151.069838
C01159,Mary Morris,963 Mccormick Hill Suite 713,Christophermouth,West Virginia,Dominican Republic,+1-883-841-0657x2997,8.431106,46.455619
C00042,Tiffany Ayala,0393 Tiffany Mill Suite 744,North Michelleside,Kentucky,Cook Islands,001-671-218-2003,77.039297,-48.192698
C03229,Pedro White,3203 Elizabeth Mews,Fosterchester,Vermont,Guyana,684-778-8797,44.370836,155.933781
C00698,Katherine Oconnor,9711 Russo Corners Suite 946,Lake Mikaylaton,Missouri,Namibia,001-823-895-1083x278,49.646683,48.523680
C02817,Mary Obrien,00326 Brown Forks Apt. 524,North Josephburgh,Arizona,Saint Martin,965.813.3529x495,-75.761009,-46.475750
C04199,Lydia Hudson,84929 Brown Trail,Jamiechester,Ohio,Kenya,(712)897-6762x1354,-71.680557,-29.276668
C01508,Victoria Martinez,834 Sanchez Circles,Port Traci,Arkansas,Antigua and Barbuda,659.404.0024x17036,-24.595964,83.561316
C02071,Claudia Harris,1471 Pitts Lock,Port Charles,New Mexico,Slovenia,494.329.2101x7274,1.443238,-133.348715
C01486,Pamela Rollins,963 Jeffrey Harbor Apt. 496,New Rachelmouth,Colorado,New Zealand,(862)471-4570x6586,-32.506719,57.136060
C00446,Melissa West,712 Barbara Ports,Port Heather,Rhode Island,Solomon Islands,476-970-7002,65.000260,47.576064
C03779,Nancy Torres,8430 Jeffrey Plains,Masonton,Nebraska,Slovenia,965-694-9186x8498,71.657074,-76.163580
C00600,Aimee Griffith,68687 Deborah Ford,Richardsonfort,Ohio,Heard Island and McDonald Islands,257-365-3092x4643,-30.273194,-110.761952
C02054,Gregory Stevens,1226 Torres Garden,Jessicatown,Oregon,Fiji,957-831-4926x62247,-89.344776,-71.855526
C04757,Brittany Becker,1002 Stewart Trail,Nelsonmouth,Tennessee,Namibia,599.569.7933,45.686804,-74.938869
C02926,Kelsey Fuentes,689 Michael Crossing,Clarkchester,Ohio,Bosnia and Herzegovina,(952)523-5079x9378,79.598314,13.224744
C00820,Kevin Mills,496 Elizabeth Fords Suite 299,Brianfurt,New Jersey,Cape Verde,001-826-962-8107x6777,-28.549639,143.064172
C00572,Mr. Austin Lynch,974 Mason Turnpike Apt. 305,Lake Todd,Arizona,Paraguay,(524)826-1033x24877,4.001804,-121.654718
C03981,Denise Obrien,1329 Smith Freeway Suite 724,Powellborough,Rhode Island,Mexico,(572)768-5007x284,50.840226,-175.550110
C02505,Marco Chapman,9245 Sarah Circles Suite 904,Adkinsstad,Washington,New Caledonia,254.934.5364x9961,44.075148,128.095246
C01249,Jill Thomas,64615 Joel Bypass,East Tylerberg,New Jersey,Singapore,(307)669-7693x805,6.192530,-50.979091
C02986,Jamie Wheeler,68120 Peterson Avenue,North Richardland,Minnesota,Haiti,559.439.2244x55652,-55.863304,-128.505201
C01382,William Duke,1399 Rios Mission Suite 993,North John,Colorado,Ghana,(595)890-7056x95106,-59.942514,169.390245
C02017,Rhonda Stone,0811 Carey Burg Suite 993,North Joshua,Florida,Mayotte,489.699.9628x930,-74.858131,13.605539
C02267,Jonathan Williams,83191 Denise Center Suite 858,Nguyenside,California,Mexico,440-993-8654x719,82.192360,-152.381318
C02717,Jacqueline Dixon,705 James Fork Apt. 056,New Deborahport,Louisiana,Niue,(815)201-2350x6656,6.658320,-164.380412
C03649,Miss Sandra Phelps,765 Medina Ports Apt. 793,New Kyleview,Iowa,Kyrgyz Republic,(899)203-5219,69.045260,-113.025653
C03990,Jesus Knox,1424 Gary Courts Apt. 902,Wongberg,Kansas,Libyan Arab Jamahiriya,738.413.3098x314,-22.920514,83.479408
C01440,Patricia Smith,3328 Baker Drives Suite 656,Gutierrezside,Arizona,San Marino,+1-958-700-0589x53815,-75.736214,-130.323493
C00672,Debra Cohen,8180 Gibson Station Suite 914,West Elizabethville,Maine,Faroe Islands,(861)499-5417x10065,16.176866,29.856720
C04413,Juan Roberts,536 Tyler Unions Suite 665,Christineton,Hawaii,Panama,444.823.8162,25.169768,-35.378870
C00627,Emily Lucas,46288 Richard Station Suite 805,East Christopher,Mississippi,Belize,+1-631-935-6117x0278,-39.625490,-20.493352
C00153,William Lane,2239 Timothy Light,New Hollychester,Oklahoma,Central African Republic,(558)785-8431,43.030851,-16.569671
C04767,Jermaine Griffin,3972 Garcia Oval,Richardmouth,New York,Namibia,001-706-318-3442,-66.826008,91.677462
C04834,Eugene Cook,241 Weeks Passage,Youngside,Kentucky,Albania,661-670-6491,-2.644342,-65.998250
C04519,Mrs. Toni Cameron MD,9146 Noah Hills Apt. 573,South Ronald,North Dakota,Faroe Islands,2912341781,40.718182,-120.259261
C04422,Karen Garcia,1495 Joshua Walks Suite 583,Mathewsfurt,Oklahoma,Argentina,329.866.1808x438,55.191140,-13.068612
C02997,Shannon Reeves,099 Stanley Brook,Jenniferfurt,Louisiana,El Salvador,303-900-6045x19908,-28.052627,-66.718643
C04831,Christopher Little,27223 Walker Meadow Suite 043,Lake Paul,Arizona,Greenland,001-404-873-5352,86.335588,16.522776
C01097,Daniel Sanford,97345 James Shoals Suite 996,Dustinton,South Dakota,Hong Kong,2097897274,-65.917470,-41.291286
C04182,Dana Rangel,1199 Jacqueline Mews Suite 640,Lake Michael,Maine,Turks and Caicos Islands,(460)506-2892,49.760533,-40.547037
C02981,Samuel Lynch,959 Richardson Points,East Mark,Tennessee,Liberia,775-329-4977x565,-46.407820,96.442017
C01957,Rita Nunez,3836 Russell Key Suite 031,North Garyland,Kansas,Czech Republic,+1-687-753-4214x4835,31.888050,-25.092044
C04212,Kelsey Fuller,382 Hernandez Ways Suite 309,West Hannah,Wisconsin,Guadeloupe,(215)817-3466,52.961244,128.168777
C01305,Rhonda Navarro,471 Alvarez Islands,Snowtown,Ohio,Aruba,+1-410-330-2212x39551,22.077490,140.142497
C04636,Brandy Hernandez,1422 Fuentes Road Apt. 621,Josephborough,New Mexico,Botswana,304-351-9678x77880,81.494606,9.489928
C03961,Ashlee White,32635 Mcguire Mall Apt. 336,North Austin,Michigan,Kenya,697-732-3815,0.877862,-106.101936
C01793,William Hansen,2602 Mark Haven Apt. 930,Hicksland,Rhode Island,Saint Kitts and Nevis,(507)386-7969x999,62.871056,166.861195
C00515,Steven Carroll,6123 Carmen Shore Apt. 024,West Matthewfort,Massachusetts,Mali,001-863-873-5332x70289,26.630709,89.306566
C01918,Stephen Patel,11621 Jennifer Square Suite 514,Meganborough,South Carolina,Vietnam,(254)431-0557x7103,33.735022,-2.544861
C04243,Amanda Knapp,697 Vanessa Ways Suite 342,North Jose,Louisiana,Seychelles,221-625-8606x20981,-77.181891,170.727299
C03848,Sheila Daniel,1414 Michael Circle,Alexisland,Virginia,Dominican Republic,+1-647-942-9636x41226,-53.584828,-8.057084
C00327,Melissa Lyons,5396 Melanie Crossroad,Anthonyland,New Jersey,Finland,001-442-253-9685x276,62.576200,-127.441903
C00846,Kimberly Martin,6142 Catherine Oval Apt. 209,Matthewstown,Rhode Island,Jordan,+1-235-415-9117x53317,4.029218,-70.584967
C02241,Kyle Smith,43775 White Land Apt. 717,North Gail,Massachusetts,Denmark,830.603.2569,29.464338,-45.018029
C04741,Andrea Bradshaw,15196 Chelsey Plains,Ericchester,Tennessee,Jersey,515.643.0990,62.576248,-116.918468
C01425,Henry James,66713 Torres Squares Apt. 514,Garyhaven,Wisconsin,Northern Mariana Islands,(932)553-4852,-21.372044,140.022886
C02993,Heather Kim,335 David Rest Suite 064,South Keithberg,Illinois,Vanuatu,001-915-740-2447x830,-86.098412,-122.527250
C04233,Charles Walters,491 Garcia Brook,Davidfurt,Illinois,Swaziland,(842)972-1264x54367,74.068333,52.733327
C01826,Eric Mendoza,9863 Patricia Corners,East Jeffrey,New York,Nicaragua,001-388-621-7026x71996,71.843574,-28.003224
C02891,Shannon Bell,756 Theresa Streets Apt. 384,Theresaberg,Montana,Antarctica (the territory South of 60 deg S),(882)828-7956x14109,-71.226960,17.895956
C03950,Lisa Lee,8908 Robles Cape Suite 903,Port Jadebury,Maine,Saint Pierre and Miquelon,001-771-712-0273x0238,-63.863664,-105.216267
C04112,Brittany Farley,23033 Fitzgerald Drive Apt. 398,Carlosville,Kansas,Niue,001-999-477-3879x27876,-24.001390,30.185440
C01357,Juan Carter,665 Kevin Spur,Laurafurt,Michigan,Kuwait,330-962-0681x484,-52.090368,-152.963936
C04216,Kevin Miller,08433 Yvonne Corner,Port Veronicamouth,Pennsylvania,Isle of Man,230.650.7495,-14.067087,-51.662586
C01733,Carolyn Davis,802 Bray Run,Kathleenville,Nebraska,Benin,+1-469-536-2408x85163,45.811220,-124.290758
C01290,Adrian Mccullough,4103 Jenkins Estate Apt. 659,Davidmouth,Florida,Guyana,+1-338-351-6357,20.425637,-28.134501
C00970,Diana Hamilton,1329 Laura Courts Apt. 291,Adriennemouth,Utah,British Indian Ocean Territory (Chagos Archipelago),885-281-1014,-54.662208,-77.285591
C03397,Jacqueline Wu,289 Connor Groves Apt. 812,West Roy,Colorado,Iran,666.902.7168x9278,47.595768,66.894779
C03945,Kimberly Nash,347 Burgess Keys,North Deborahview,New Mexico,Djibouti,3806282131,47.217423,-87.282830
C03925,Stephen Davis,304 Parker Port Suite 894,Port Mark,Nebraska,Cyprus,790-201-9768x9334,-73.576752,-41.315551
C01321,Jackson Estrada,030 Parsons Walks,Jonestown,Missouri,Reunion,266-984-6482,-56.048723,105.041356
C00184,Joseph Whitaker,186 Munoz Fork,Jonathanview,Arkansas,Greece,(872)447-7213x963,-83.127616,132.945372
C01048,Adam Guerrero,417 Michelle Cliff Apt. 170,Hendersonhaven,Missouri,Ecuador,621.985.8935x840,-79.425100,16.594562
C01320,Anita Kemp,5656 Garcia Meadow,Randallchester,New Jersey,Bhutan,571-711-2070x18058,62.921872,46.968737
C00322,Kevin Lopez DVM,55257 Miller Burgs Apt. 359,Amandahaven,Nebraska,Bahrain,768.530.4342x29978,-54.894035,-113.496296
C00459,April Joseph,893 Annette Harbors,North Johnchester,Minnesota,Micronesia,990-214-0565x0257,70.466602,-155.066138
C01475,Lisa Thomas,990 Myers Locks Apt. 991,Port Aimee,Louisiana,Marshall Islands,001-383-962-6961x63677,32.861282,-9.124612
C04910,Jason Leblanc,269 Michael Groves Suite 881,Coleberg,Kentucky,Greece,(777)205-0875,-3.535194,50.831243
C02323,Edward Morrow,886 Black Ramp,Michelleville,Iowa,Tuvalu,001-319-638-7074,-44.838497,-168.215034
C03680,Donald Hanson,82814 Kelly Fall Suite 786,Port Michael,New Hampshire,Vanuatu,001-723-662-7330x89034,-6.815540,33.013181
C03946,Diane Leach,09549 Hart Cove,Stevensborough,Arkansas,Slovenia,390.999.1998x4676,-84.848804,140.347384
C03366,Bailey Goodwin,562 Olson Locks,North Brian,Washington,Niue,+1-202-680-5795x500,-10.055555,-32.799576
C04774,Jeffery Cameron,305 Kemp Parks Suite 622,East Danielmouth,Ohio,Montenegro,(383)590-5370,82.354174,76.682673
C04185,Michaela Johnson,03248 Mariah Divide Apt. 775,Henryview,Missouri,Iceland,+1-453-824-1484,84.358830,121.481504
C02808,Valerie Chandler,5746 Moreno Springs Suite 856,Michaelshire,Idaho,Falkland Islands (Malvinas),(779)334-6829,16.974792,5.688588
C04839,Michael Henry,1187 Moreno Garden,Victorialand,Louisiana,Finland,+1-977-374-7639,-85.108910,-76.240618
C03099,Joshua Phelps,7960 Contreras Parkways,Kimport,Washington,Uruguay,(405)405-7846,-71.297339,37.567011
C00890,Raymond Rivera,1531 Bryce Cliffs Apt. 829,Hansonside,West Virginia,Switzerland,001-768-565-1466x0170,74.841542,42.684752
C04283,Brian Merritt,2264 Joann Greens Suite 552,Jenniferside,New Hampshire,South Africa,451.968.3202,-56.623146,-135.685644
C01226,Bobby Williams,49800 Ramos Spur,Lisamouth,Mississippi,Kiribati,+1-573-843-2823x91321,14.750764,131.464282
C01454,Wendy Hanson,9808 Price Path,Clarkshire,New Jersey,Uganda,884-656-2713x70244,3.332997,122.776053
C04914,Lisa Johnson,6094 Warren Center,Thomaschester,Maine,Iraq,001-558-389-9872x4446,-51.799200,104.500007
C04124,Rebecca Mcdaniel,274 Gina Views,New Zacharyland,Georgia,Burundi,5218512851,46.802250,-30.273107
C00764,Earl Rodriguez,523 Smith Trafficway Suite 775,New Brianton,Indiana,Christmas Island,(560)473-4784,24.395170,71.096062
C04944,Shirley Collins,310 Donald Fort Suite 437,Benjaminfort,Kansas,Azerbaijan,001-858-458-2196x4599,-52.795881,-34.274265
C03535,Thomas Becker,55889 Jill Extension,North Thomas,Delaware,Ethiopia,925-470-6707,-9.434582,-43.818504
C03035,Sabrina Turner,9711 Mary Landing Suite 873,Lake Bobport,Hawaii,Iceland,359-263-9468x4583,63.689857,-172.181622
C03515,Gregory Shelton,63275 Mary Overpass Apt. 926,Jacktown,Idaho,Dominica,+1-872-688-0736,62.768605,85.018314
C03124,Matthew Holloway,196 Walker Shore,West Robert,Illinois,Mozambique,402-411-1870x00082,-75.220242,12.706770
C04720,Paul Williams,560 Kelly Lights,Port Sergiotown,Colorado,France,282.847.5991x1739,22.397781,-5.948994
C01097,Jamie Schmidt,6027 David Brooks Apt. 502,Rachelmouth,Alabama,India,627.705.2416,25.768150,-19.056609
C01905,Jason Owens,9142 Smith Avenue Apt. 137,Jameshaven,Louisiana,Liechtenstein,001-510-973-8232x2583,24.755756,-91.719954
C04902,Brenda Davies,5015 Wilson Park,Woodside,Nebraska,Suriname,(910)500-0591x18624,77.275304,-64.440361
C02112,Christine Turner,0269 Stuart Fork,West Tarastad,South Dakota,Guernsey,+1-580-408-7575x75131,-38.304589,83.713238
C00059,Patrick Campbell,8501 Crystal Corners Apt. 854,New Shelleyburgh,South Carolina,Czech Republic,(564)557-0177,40.769498,174.928040
C00966,Anthony Ward,54971 Thomas Fort Apt. 082,Martinfort,New Jersey,Germany,(799)890-6041x86960,18.160196,-126.135823
C03073,Omar Hawkins,07586 Robinson Points,North Brenda,Massachusetts,Czech Republic,863.314.9289,48.514998,37.050939
C02588,John Lucas,45496 Contreras Extension Apt. 069,West Kim,North Dakota,Singapore,700.835.8087,78.145782,-48.137599
C00874,Dylan Davis,853 Pollard Plains,North Patricia,Wisconsin,United Kingdom,(972)577-8340,-53.040332,89.479235
C04796,Justin Hughes,77110 Justin Extensions Apt. 736,South Larrymouth,Wisconsin,Eritrea,279-218-4800,-85.876356,-131.559877
C04392,Anthony Massey,148 Jonathan Branch,North Jessicabury,Wyoming,Norway,001-921-458-1927,-18.444002,-25.065353
C02996,Jerome Fisher,6184 Hoffman Courts Suite 833,Raymondmouth,Maryland,Libyan Arab Jamahiriya,2915487192,-30.197850,100.338736
C03256,Sarah Bennett,97896 Derek Lodge Suite 991,Blairshire,Oregon,Tunisia,(677)808-6657,9.631730,140.587931
C03386,Matthew Flores,6738 Benjamin Mountain Suite 068,East Diana,Kansas,Slovakia (Slovak Republic),833.793.4741x2678,30.473140,-151.976827
C03953,Matthew Stephens,6052 Teresa Wells Apt. 213,North Danielle,North Carolina,South Georgia and the South Sandwich Islands,989.828.8022x955,76.026527,-62.966345
C04581,Joseph Lewis,9919 Robert Field,West Joycebury,Wyoming,Gambia,391-397-4708x4867,28.070150,-94.983525
C02079,Joseph Stewart,43650 Garcia Divide Suite 724,New Catherineburgh,Oklahoma,Papua New Guinea,301.932.1566x7019,-58.118240,69.519987
